Suburb,Address,Rooms,Type,Price,Method,SellerG,Date,Distance,Postcode,Bedroom2,Bathroom,Car,Landsize,BuildingArea,YearBuilt,CouncilArea1,Lattitude,Longtitude,Regionname,Propertycount,Total Rooms,sum,Price2,CouncilArea,count
Altona North,252 Millers Rd,4,House,693000,Sold Prior to Auction,Raine&Horne,22/05/2016,11.1,3025,4,2,4,315,170,2008,Hobsons Bay ,-37.8391,144.8467,Western Metropolitan,5132,6,1,693000,HOBSONS BAY,1
Altona North,1/156 Chambers Rd,3,House,620000,Sold Prior to Auction,Hunter,22/08/2016,11.1,3025,5,2,2,276,100,2010,Hobsons Bay ,-37.8262,144.8443,Western Metropolitan,5132,7,1,620000,HOBSONS BAY,1
Altona North,2 Gadsden St,3,House,728500,Property Sold,Jas,22/08/2016,11.1,3025,3,1,1,531,157,1960,Hobsons Bay ,-37.8277,144.8385,Western Metropolitan,5132,4,1,728500,HOBSONS BAY,1
Altona North,24 Hansen St,3,House,931000,Property Sold,hockingstuart,22/08/2016,11.1,3025,3,2,1,590,160,1950,Hobsons Bay ,-37.8382,144.8649,Western Metropolitan,5132,5,1,931000,HOBSONS BAY,1
Altona North,6 Hill St,3,House,815000,Property Sold,hockingstuart,25/02/2017,11.1,3025,3,2,3,555,130,1960,Hobsons Bay ,-37.8318,144.8388,Western Metropolitan,5132,5,1,815000,HOBSONS BAY,1
Altona North,5 Cresser St,4,House,1200000,Sold Prior to Auction,RT,27/11/2016,11.1,3025,4,1,4,633,158,1960,Hobsons Bay ,-37.8375,144.8541,Western Metropolitan,5132,5,1,1200000,HOBSONS BAY,1
Altona North,4/221 Blackshaws Rd,2,Unit,292000,Property Sold,Jas,28/08/2016,11.1,3025,2,1,1,153,70,1970,Hobsons Bay ,-37.8332,144.8649,Western Metropolitan,5132,3,1,292000,HOBSONS BAY,1
Armadale,8/19 Mercer Rd,2,Unit,599000,Property Sold,Jellis,3/09/2016,6.3,3143,2,1,1,0,76,1964,Stonnington ,-37.8543,145.0262,Southern Metropolitan,4836,3,1,599000,STONNINGTON,1
Armadale,14/71 Denbigh Rd,3,Unit,995000,Property Sold,Marshall,3/12/2016,6.3,3143,3,2,2,0,100,1998,Stonnington ,-37.8552,145.016,Southern Metropolitan,4836,5,1,995000,STONNINGTON,1
Armadale,4/769 High St,3,Townhouse,1205000,Property Sold,Jellis,3/12/2016,6.3,3143,3,2,2,101,105,2000,Stonnington ,-37.854,145.0135,Southern Metropolitan,4836,5,1,1205000,STONNINGTON,1
Armadale,7 Llaneast St,3,House,1939000,Property Sold,Jellis,3/12/2016,6.3,3143,3,2,2,296,150,1889,Stonnington ,-37.8614,145.0274,Southern Metropolitan,4836,5,1,1939000,STONNINGTON,1
Armadale,28 Cambridge St,3,House,1870000,Property Sold,Hodges,4/03/2017,6.3,3143,3,1,1,217,116,1888,Stonnington ,-37.8592,145.0182,Southern Metropolitan,4836,4,1,1870000,STONNINGTON,1
Armadale,3/20 Mercer Rd,3,Townhouse,1918000,Sold Prior to Auction,Jellis,4/03/2017,6.3,3143,3,2,2,0,165,1995,Stonnington ,-37.8537,145.0267,Southern Metropolitan,4836,5,1,1918000,STONNINGTON,1
Armadale,12 Willis St,3,House,2050000,Property Sold,Marshall,4/03/2017,6.3,3143,3,2,1,205,116,1910,Stonnington ,-37.8574,145.0281,Southern Metropolitan,4836,5,1,2050000,STONNINGTON,1
Armadale,9/19 Mercer Rd,3,Unit,735000,Passed In,Marshall,7/05/2016,6.3,3143,3,2,1,2113,14,1970,Stonnington ,-37.8543,145.0262,Southern Metropolitan,4836,5,1,735000,STONNINGTON,1
Armadale,10 William St,1,House,1435000,Sold Prior to Auction,Jellis,8/10/2016,6.3,3143,2,2,1,144,107,1900,Stonnington ,-37.8564,145.0228,Southern Metropolitan,4836,4,1,1435000,STONNINGTON,1
Armadale,15/405 Dandenong Rd,1,Unit,280000,Passed In,hockingstuart,10/09/2016,6.3,3143,1,1,1,0,38,1975,Stonnington ,-37.8619,145.0185,Southern Metropolitan,4836,2,1,280000,STONNINGTON,1
Armadale,8/58 Sutherland Rd,2,Unit,592500,Property Sold,hockingstuart,10/12/2016,6.3,3143,2,1,1,0,73,1970,Stonnington ,-37.8574,145.0174,Southern Metropolitan,4836,3,1,592500,STONNINGTON,1
Armadale,40 New St,2,House,1210000,Property Sold,Marshall,12/11/2016,6.3,3143,2,1,0,249,96,1910,Stonnington ,-37.8543,145.016,Southern Metropolitan,4836,3,1,1210000,STONNINGTON,1
Armadale,35 Northcote Rd,4,House,2801000,Property Sold,Marshall,12/11/2016,6.3,3143,4,2,2,624,222,1900,Stonnington ,-37.8536,145.0173,Southern Metropolitan,4836,6,1,2801000,STONNINGTON,1
Armadale,791 High St,3,House,1800000,Passed In,RT,15/10/2016,6.3,3143,3,2,2,405,121,1910,Stonnington ,-37.8545,145.0145,Southern Metropolitan,4836,5,1,1800000,STONNINGTON,1
Armadale,25 Llaneast St,4,House,2200000,Passed In,Jellis,15/10/2016,6.3,3143,4,1,2,495,163,1900,Stonnington ,-37.8613,145.0264,Southern Metropolitan,4836,5,1,2200000,STONNINGTON,1
Armadale,367 Dandenong Rd,6,House,5525000,Property Sold,Marshall,17/09/2016,6.3,3143,5,3,4,1491,516,1935,Stonnington ,-37.8602,145.013,Southern Metropolitan,4836,8,1,5525000,STONNINGTON,1
Armadale,10/581 Orrong Rd,1,Unit,440000,Sold Prior to Auction,Jellis,18/03/2017,6.3,3143,1,1,1,0,53,1970,Stonnington ,-37.8531,145.0115,Southern Metropolitan,4836,2,1,440000,STONNINGTON,1
Armadale,14 New St,3,House,1300000,Vender Bid,Jellis,18/06/2016,6.3,3143,2,1,2,212,106,1900,Stonnington ,-37.8542,145.0149,Southern Metropolitan,4836,3,1,1300000,STONNINGTON,1
Armadale,6/51 Armadale St,2,Unit,704000,Sold Prior to Auction,Greg,19/11/2016,6.3,3143,2,1,1,0,74,1969,Stonnington ,-37.8573,145.0186,Southern Metropolitan,4836,3,1,704000,STONNINGTON,1
Armadale,12/41 Kooyong Rd,2,Unit,620000,Vender Bid,Marshall,19/11/2016,6.3,3143,3,1,1,0,98,1970,Stonnington ,-37.8596,145.0198,Southern Metropolitan,4836,4,1,620000,STONNINGTON,1
Armadale,63 Denbigh Rd,3,House,1900000,Property Sold,Marshall,22/05/2016,6.3,3143,3,1,2,328,108,1900,Stonnington ,-37.8559,145.0158,Southern Metropolitan,4836,4,1,1900000,STONNINGTON,1
Armadale,10/51 Armadale St,2,Unit,710000,Property Sold,Jellis,25/02/2017,6.3,3143,2,1,1,2471,80,1970,Stonnington ,-37.8573,145.0186,Southern Metropolitan,4836,3,1,710000,STONNINGTON,1
Armadale,1/14 Denbigh Rd,2,Unit,598000,Property Sold,hockingstuart,25/02/2017,6.3,3143,2,1,1,0,88,1970,Stonnington ,-37.8593,145.0156,Southern Metropolitan,4836,3,1,598000,STONNINGTON,1
Armadale,75 Sutherland Rd,3,House,1285000,Property Sold,Marshall,25/02/2017,6.3,3143,3,1,2,186,80,1920,Stonnington ,-37.8554,145.0173,Southern Metropolitan,4836,4,1,1285000,STONNINGTON,1
Armadale,1/403 Dandenong Rd,2,Unit,520000,Property Sold,hockingstuart,27/06/2016,6.3,3143,1,1,1,0,76,1970,Stonnington ,-37.8618,145.0183,Southern Metropolitan,4836,2,1,520000,STONNINGTON,1
Armadale,44 Denbigh Rd,4,House,3625000,Property Sold,Jellis,27/11/2016,6.3,3143,4,1,2,709,251,1900,Stonnington ,-37.8574,145.016,Southern Metropolitan,4836,5,1,3625000,STONNINGTON,1
Armadale,44 Hampden Rd,4,House,4200000,Vender Bid,Kay,27/11/2016,6.3,3143,4,3,3,563,333,2000,Stonnington ,-37.8582,145.0138,Southern Metropolitan,4836,7,1,4200000,STONNINGTON,1
Armadale,3/769 High St,3,Townhouse,1101000,Property Sold,Jellis,27/11/2016,6.3,3143,3,1,2,103,3,2000,Stonnington ,-37.8542,145.0135,Southern Metropolitan,4836,4,1,1101000,STONNINGTON,1
Armadale,4 Mercer Rd,3,House,3512500,Property Sold,Marshall,27/11/2016,6.3,3143,3,2,2,617,285,1998,Stonnington ,-37.8557,145.0264,Southern Metropolitan,4836,5,1,3512500,STONNINGTON,1
Armadale,1/31 Mercer Rd,3,Unit,869000,Property Sold,Jellis,28/05/2016,6.3,3143,2,1,1,0,91,1940,Stonnington ,-37.853,145.0264,Southern Metropolitan,4836,3,1,869000,STONNINGTON,1
Armadale,5/555 Orrong Rd,1,Unit,567000,Property Sold,hockingstuart,28/08/2016,6.3,3143,1,1,1,0,53,2013,Stonnington ,-37.8549,145.0113,Southern Metropolitan,4836,2,1,567000,STONNINGTON,1
Ascot Vale,30 Rothwell St,3,House,940000,Property Sold,Nelson,3/12/2016,5.9,3032,3,1,2,298,108,1920,Moonee Valley ,-37.7777,144.9195,Western Metropolitan,6567,4,1,940000,MOONEE VALLEY,1
Ascot Vale,9/5 Rothwell St,2,Unit,467000,Sold Prior to Auction,Brad,3/12/2016,5.9,3032,2,1,1,0,62,1980,Moonee Valley ,-37.7761,144.9201,Western Metropolitan,6567,3,1,467000,MOONEE VALLEY,1
Ascot Vale,7 Francis St,3,House,1380000,Sold Prior to Auction,Nelson,4/03/2017,5.9,3032,3,2,2,277,174,1910,Moonee Valley ,-37.7777,144.9221,Western Metropolitan,6567,5,1,1380000,MOONEE VALLEY,1
Ascot Vale,2/21 Harold St,2,Unit,490000,Vender Bid,Jellis,4/03/2017,5.9,3032,2,1,1,423,62,1970,Moonee Valley ,-37.7736,144.9015,Western Metropolitan,6567,3,1,490000,MOONEE VALLEY,1
Ascot Vale,44 The Parade,4,House,1850000,Property Sold,Brad,4/03/2017,5.9,3032,4,3,1,478,270,1900,Moonee Valley ,-37.7729,144.9179,Western Metropolitan,6567,7,1,1850000,MOONEE VALLEY,1
Ascot Vale,98 Epsom Rd,3,House,971000,Sold Prior to Auction,Nelson,4/06/2016,5.9,3032,3,2,2,285,128,1900,Moonee Valley ,-37.775,144.9091,Western Metropolitan,6567,5,1,971000,MOONEE VALLEY,1
Ascot Vale,8 Geddes St,2,House,710000,Passed In,Nelson,4/06/2016,5.9,3032,2,1,1,214,77,1890,Moonee Valley ,-37.7776,144.9142,Western Metropolitan,6567,3,1,710000,MOONEE VALLEY,1
Ascot Vale,75 Maribyrnong Rd,6,House,2425000,Passed In,Brad,4/06/2016,5.9,3032,6,3,2,1014,435,1887,Moonee Valley ,-37.7721,144.9184,Western Metropolitan,6567,9,1,2425000,MOONEE VALLEY,1
Ascot Vale,119 Roseberry St,2,House,750000,Sold Prior to Auction,Maddison,4/06/2016,5.9,3032,2,1,1,226,92,1920,Moonee Valley ,-37.7745,144.9093,Western Metropolitan,6567,3,1,750000,MOONEE VALLEY,1
Ascot Vale,10 Fenton St,2,House,1053000,Property Sold,Nelson,6/08/2016,5.9,3032,2,1,1,269,109,1900,Moonee Valley ,-37.7748,144.929,Western Metropolitan,6567,3,1,1053000,MOONEE VALLEY,1
Ascot Vale,10 McCully St,3,House,1377000,Property Sold,Nelson,6/08/2016,5.9,3032,3,1,1,417,168,1900,Moonee Valley ,-37.7756,144.9208,Western Metropolitan,6567,4,1,1377000,MOONEE VALLEY,1
Ascot Vale,120 Epsom Rd,3,House,970000,Property Sold,Brad,7/05/2016,5.9,3032,3,1,2,350,125,1904,Moonee Valley ,-37.7759,144.91,Western Metropolitan,6567,4,1,970000,MOONEE VALLEY,1
Ascot Vale,63 Kent St,2,House,751000,Passed In,Nelson,7/05/2016,5.9,3032,2,1,1,118,79,1890,Moonee Valley ,-37.7807,144.9288,Western Metropolitan,6567,3,1,751000,MOONEE VALLEY,1
Ascot Vale,4 The Parade,2,House,950000,Sold Prior to Auction,Raine,7/05/2016,5.9,3032,2,1,1,173,102,1900,Moonee Valley ,-37.7731,144.9206,Western Metropolitan,6567,3,1,950000,MOONEE VALLEY,1
Ascot Vale,1/17 Epsom Rd,2,Unit,685000,Property Sold,Brad,7/11/2016,5.9,3032,2,1,2,228,90,1995,Moonee Valley ,-37.7718,144.9066,Western Metropolitan,6567,3,1,685000,MOONEE VALLEY,1
Ascot Vale,41 Monash St,3,House,1230000,Property Sold,Nelson,8/10/2016,5.9,3032,4,1,2,594,148,1960,Moonee Valley ,-37.7819,144.9064,Western Metropolitan,6567,5,1,1230000,MOONEE VALLEY,1
Ascot Vale,51 Francis St,2,House,770000,Passed In,Nelson,10/09/2016,5.9,3032,2,1,1,226,87,1900,Moonee Valley ,-37.7774,144.9186,Western Metropolitan,6567,3,1,770000,MOONEE VALLEY,1
Ascot Vale,12 Mirams St,4,House,890000,Sold Prior to Auction,Raine,10/12/2016,5.9,3032,4,1,1,300,185,1890,Moonee Valley ,-37.7766,144.9143,Western Metropolitan,6567,5,1,890000,MOONEE VALLEY,1
Ascot Vale,78 The Parade,3,House,1440000,Property Sold,Nelson,11/02/2017,5.9,3032,3,1,1,487,131,1900,Moonee Valley ,-37.7725,144.9146,Western Metropolitan,6567,4,1,1440000,MOONEE VALLEY,1
Ascot Vale,26 Newsom St,3,House,1000000,Passed In,Brad,12/11/2016,5.9,3032,3,2,2,440,120,1955,Moonee Valley ,-37.7746,144.9031,Western Metropolitan,6567,5,1,1000000,MOONEE VALLEY,1
Ascot Vale,8 Pentland St,3,House,1435000,Property Sold,Nelson,12/11/2016,5.9,3032,3,2,2,532,147,1950,Moonee Valley ,-37.7737,144.904,Western Metropolitan,6567,5,1,1435000,MOONEE VALLEY,1
Ascot Vale,8/129 The Parade,1,Unit,390000,Property Sold,Alexkarbon,12/11/2016,5.9,3032,1,1,1,0,58,1972,Moonee Valley ,-37.7723,144.9094,Western Metropolitan,6567,2,1,390000,MOONEE VALLEY,1
Ascot Vale,52 Monash St,3,House,1425000,Passed In,Jellis,13/08/2016,5.9,3032,3,2,2,495,139,1920,Moonee Valley ,-37.7821,144.9055,Western Metropolitan,6567,5,1,1425000,MOONEE VALLEY,1
Ascot Vale,58 Fenton St,4,House,1340000,Property Sold,Nelson,14/05/2016,5.9,3032,3,2,2,683,232,1978,Moonee Valley ,-37.775,144.932,Western Metropolitan,6567,5,1,1340000,MOONEE VALLEY,1
Ascot Vale,70 Munro St,3,House,955000,Property Sold,Brad,14/05/2016,5.9,3032,3,1,1,263,117,1910,Moonee Valley ,-37.7753,144.9116,Western Metropolitan,6567,4,1,955000,MOONEE VALLEY,1
Ascot Vale,125 Epsom Rd,4,House,1100000,Vender Bid,Nelson,15/10/2016,5.9,3032,4,2,5,559,195,1920,Moonee Valley ,-37.7791,144.9136,Western Metropolitan,6567,6,1,1100000,MOONEE VALLEY,1
Ascot Vale,3/28 Ormond Rd,2,Unit,432000,Property Sold,Biggin,15/10/2016,5.9,3032,2,1,1,0,62,1978,Moonee Valley ,-37.773,144.9303,Western Metropolitan,6567,3,1,432000,MOONEE VALLEY,1
Ascot Vale,7 Angler Pde,4,House,1640000,Property Sold,Raine,16/04/2016,5.9,3032,4,3,2,562,204,1890,Moonee Valley ,-37.782,144.903,Western Metropolitan,6567,7,1,1640000,MOONEE VALLEY,1
Ascot Vale,26 Ayr St,6,House,1430000,Property Sold,Nelson,16/04/2016,5.9,3032,4,2,1,461,286,1900,Moonee Valley ,-37.78,144.9295,Western Metropolitan,6567,6,1,1430000,MOONEE VALLEY,1
Ascot Vale,2/127 Epsom Rd,2,Unit,610000,Sold Prior to Auction,Brad,16/04/2016,5.9,3032,2,1,1,301,104,1995,Moonee Valley ,-37.7791,144.914,Western Metropolitan,6567,3,1,610000,MOONEE VALLEY,1
Ascot Vale,57 The Parade,3,House,940000,Property Sold,Nelson,16/04/2016,5.9,3032,3,3,1,491,127,1950,Moonee Valley ,-37.7727,144.9136,Western Metropolitan,6567,6,1,940000,MOONEE VALLEY,1
Ascot Vale,62 Mirams St,3,House,890000,Sold Prior to Auction,Brad,16/07/2016,5.9,3032,3,1,1,242,110,1920,Moonee Valley ,-37.7765,144.9114,Western Metropolitan,6567,4,1,890000,MOONEE VALLEY,1
Ascot Vale,67 Hurtle St,3,House,1180000,Sold Prior to Auction,Brad,17/09/2016,5.9,3032,3,2,2,617,149,1930,Moonee Valley ,-37.7742,144.906,Western Metropolitan,6567,5,1,1180000,MOONEE VALLEY,1
Ascot Vale,95 Walter St,4,House,1480000,Property Sold,Raine,17/09/2016,5.9,3032,4,2,2,597,180,1939,Moonee Valley ,-37.7757,144.9088,Western Metropolitan,6567,6,1,1480000,MOONEE VALLEY,1
Ascot Vale,3/8 Walter St,2,Townhouse,865000,Sold Prior to Auction,Nelson,18/03/2017,5.9,3032,2,2,1,146,132,2015,Moonee Valley ,-37.7713,144.9038,Western Metropolitan,6567,4,1,865000,MOONEE VALLEY,1
Ascot Vale,12/9 Milton St,2,Unit,442000,Property Sold,Alexkarbon,18/06/2016,5.9,3032,2,1,1,0,62,1975,Moonee Valley ,-37.7733,144.9219,Western Metropolitan,6567,3,1,442000,MOONEE VALLEY,1
Ascot Vale,21A Geddes St,3,House,1037500,Property Sold,Alexkarbon,19/11/2016,5.9,3032,3,1,2,506,110,1920,Moonee Valley ,-37.7779,144.9133,Western Metropolitan,6567,4,1,1037500,MOONEE VALLEY,1
Ascot Vale,1/20 Newsom St,3,Townhouse,1050000,Property Sold,Jellis,19/11/2016,5.9,3032,3,2,2,318,160,2013,Moonee Valley ,-37.7744,144.9035,Western Metropolitan,6567,5,1,1050000,MOONEE VALLEY,1
Ascot Vale,4/27 Roseberry St,2,Unit,440000,Property Sold,McDonald,19/11/2016,5.9,3032,2,1,1,0,65,1970,Moonee Valley ,-37.7749,144.9137,Western Metropolitan,6567,3,1,440000,MOONEE VALLEY,1
Ascot Vale,43 Bloomfield Rd,4,House,1430000,Property Sold,Nelson,22/05/2016,5.9,3032,4,2,0,418,158,1900,Moonee Valley ,-37.7766,144.9187,Western Metropolitan,6567,6,1,1430000,MOONEE VALLEY,1
Ascot Vale,21 Middle St,3,House,1130000,Property Sold,Nelson,23/04/2016,5.9,3032,3,2,1,272,157,1900,Moonee Valley ,-37.7774,144.928,Western Metropolitan,6567,5,1,1130000,MOONEE VALLEY,1
Ascot Vale,78 Francis St,3,House,1135000,Property Sold,Brad,24/09/2016,5.9,3032,3,1,1,296,104,1910,Moonee Valley ,-37.777,144.9176,Western Metropolitan,6567,4,1,1135000,MOONEE VALLEY,1
Ascot Vale,25 Geddes St,4,House,950000,Passed In,Nelson,24/09/2016,5.9,3032,4,2,1,298,147,1920,Moonee Valley ,-37.7778,144.9131,Western Metropolitan,6567,6,1,950000,MOONEE VALLEY,1
Ascot Vale,106/246 Union Rd,3,Unit,790000,Passed In,Weda,24/09/2016,5.9,3032,3,2,1,0,148,,Moonee Valley ,-37.7722,144.9163,Western Metropolitan,6567,5,1,790000,MOONEE VALLEY,1
Ascot Vale,18/54 Epsom Rd,2,Unit,390000,Passed In,Jellis,25/02/2017,5.9,3032,2,1,1,1957,69,2012,Moonee Valley ,-37.7731,144.9074,Western Metropolitan,6567,3,1,390000,MOONEE VALLEY,1
Ascot Vale,15 Mirams St,4,House,1345000,Property Sold,Jellis,25/02/2017,5.9,3032,4,1,1,552,155,1920,Moonee Valley ,-37.7769,144.9138,Western Metropolitan,6567,5,1,1345000,MOONEE VALLEY,1
Ascot Vale,44 Walter St,3,House,1381500,Property Sold,Barry,25/02/2017,5.9,3032,3,2,2,416,168,1900,Moonee Valley ,-37.7727,144.9055,Western Metropolitan,6567,5,1,1381500,MOONEE VALLEY,1
Ascot Vale,25 Dalgety Dr,3,House,940000,Property Sold,Jellis,26/07/2016,5.9,3032,3,2,2,285,172,2011,Moonee Valley ,-37.7778,144.9061,Western Metropolitan,6567,5,1,940000,MOONEE VALLEY,1
Ascot Vale,7 Dalgety Dr,3,House,995000,Property Sold,Nelson,26/07/2016,5.9,3032,3,2,1,314,177,2010,Moonee Valley ,-37.7778,144.9042,Western Metropolitan,6567,5,1,995000,MOONEE VALLEY,1
Ascot Vale,6 Waller Ct,3,House,786000,Property Sold,Brad,26/07/2016,5.9,3032,3,2,1,576,120,1940,Moonee Valley ,-37.7816,144.9217,Western Metropolitan,6567,5,1,786000,MOONEE VALLEY,1
Ascot Vale,17 Ascot St,2,House,705000,Passed In,Nelson,27/06/2016,5.9,3032,2,1,3,252,108,1910,Moonee Valley ,-37.7825,144.9206,Western Metropolitan,6567,3,1,705000,MOONEE VALLEY,1
Ascot Vale,73 Kent St,2,House,760000,Passed In,Nelson,27/06/2016,5.9,3032,2,1,1,124,77,1900,Moonee Valley ,-37.7807,144.9285,Western Metropolitan,6567,3,1,760000,MOONEE VALLEY,1
Ascot Vale,1 East St,3,Townhouse,1000000,Property Sold,Nelson,27/11/2016,5.9,3032,3,2,2,200,144,2003,Moonee Valley ,-37.7766,144.9277,Western Metropolitan,6567,5,1,1000000,MOONEE VALLEY,1
Ascot Vale,1 Bloomfield Rd,3,House,1305000,Property Sold,Barry,28/05/2016,5.9,3032,2,1,1,278,166,1900,Moonee Valley ,-37.7768,144.9223,Western Metropolitan,6567,3,1,1305000,MOONEE VALLEY,1
Ascot Vale,58 Bloomfield Rd,3,House,1215000,Property Sold,Stockdale,28/08/2016,5.9,3032,3,1,1,452,175,1960,Moonee Valley ,-37.7762,144.9174,Western Metropolitan,6567,4,1,1215000,MOONEE VALLEY,1
Ascot Vale,1/91 Epsom Rd,2,Unit,545000,Property Sold,Nelson,28/08/2016,5.9,3032,2,1,2,194,71,1900,Moonee Valley ,-37.7772,144.9118,Western Metropolitan,6567,3,1,545000,MOONEE VALLEY,1
Ascot Vale,5 Doncaster St,4,House,1705000,Property Sold,Jellis,30/07/2016,5.9,3032,4,2,4,598,273,2012,Moonee Valley ,-37.7774,144.9104,Western Metropolitan,6567,6,1,1705000,MOONEE VALLEY,1
Ashburton,61 Dent St,4,House,2650000,Property Sold,Marshall,3/09/2016,11,3147,4,3,2,753,399,2015,Boroondara ,-37.8669,145.0767,Southern Metropolitan,3052,7,1,2650000,BOROONDARA,1
Ashburton,69 Albion Rd,3,House,1670000,Property Sold,Jellis,3/12/2016,11,3147,3,2,2,599,220,1930,Boroondara ,-37.8673,145.0688,Southern Metropolitan,3052,5,1,1670000,BOROONDARA,1
Ashburton,3/39 Solway St,3,Townhouse,2050000,Property Sold,Fletchers,3/12/2016,11,3147,3,3,4,310,315,2014,Boroondara ,-37.874,145.0714,Southern Metropolitan,3052,6,1,2050000,BOROONDARA,1
Ashburton,3 Dunlop St,3,House,1555000,Property Sold,Jellis,4/06/2016,11,3147,3,2,2,731,149,1935,Boroondara ,-37.8666,145.0676,Southern Metropolitan,3052,5,1,1555000,BOROONDARA,1
Ashburton,16a Nicholas St,3,House,1100000,Passed In,Marshall,8/10/2016,11,3147,3,3,2,276,178,2004,Boroondara ,-37.8699,145.0778,Southern Metropolitan,3052,6,1,1100000,BOROONDARA,1
Ashburton,5 Nicholas St,3,House,1337000,Property Sold,Buxton,8/10/2016,11,3147,3,1,2,583,112,1950,Boroondara ,-37.8685,145.0786,Southern Metropolitan,3052,4,1,1337000,BOROONDARA,1
Ashburton,1/1 Nairn St,3,House,1518000,Property Sold,Jellis,10/09/2016,11,3147,3,2,2,516,145,1920,Boroondara ,-37.8675,145.0668,Southern Metropolitan,3052,5,1,1518000,BOROONDARA,1
Ashburton,9 Gona Ct,3,House,1710000,Property Sold,hockingstuart,10/12/2016,11,3147,3,1,2,806,101,1950,Boroondara ,-37.8695,145.084,Southern Metropolitan,3052,4,1,1710000,BOROONDARA,1
Ashburton,45 Yuile St,3,House,1655000,Property Sold,Jellis,10/12/2016,11,3147,3,1,3,780,152,1940,Boroondara ,-37.8599,145.0815,Southern Metropolitan,3052,4,1,1655000,BOROONDARA,1
Ashburton,47 Yuile St,4,House,1550000,Vender Bid,Marshall,12/11/2016,11,3147,4,2,2,780,180,1938,Boroondara ,-37.86,145.0817,Southern Metropolitan,3052,6,1,1550000,BOROONDARA,1
Ashburton,6a Glen Rd,3,House,1662000,Property Sold,Jellis,14/05/2016,11,3147,3,2,2,351,228,2006,Boroondara ,-37.8742,145.07,Southern Metropolitan,3052,5,1,1662000,BOROONDARA,1
Ashburton,18 Glen Rd,3,House,1665000,Property Sold,Jellis,15/10/2016,11,3147,3,2,3,702,145,1945,Boroondara ,-37.8737,145.0695,Southern Metropolitan,3052,5,1,1665000,BOROONDARA,1
Ashburton,29A Yuile St,5,House,3510000,Property Sold,Jellis,18/03/2017,11,3147,5,5,2,755,444,2015,Boroondara ,-37.8598,145.0796,Southern Metropolitan,3052,10,1,3510000,BOROONDARA,1
Ashburton,2/17 Ashburn Gr,3,Townhouse,900000,Property Sold,Jellis,19/11/2016,11,3147,3,2,2,153,110,1990,Boroondara ,-37.8655,145.0808,Southern Metropolitan,3052,5,1,900000,BOROONDARA,1
Ashburton,15 Comas Gr,5,House,2752000,Property Sold,Jellis,22/08/2016,11,3147,6,4,2,1075,390,2010,Boroondara ,-37.8714,145.073,Southern Metropolitan,3052,10,1,2752000,BOROONDARA,1
Ashburton,3 Mustang Ct,3,House,1500000,Vender Bid,Jellis,22/08/2016,11,3147,3,2,2,710,139,1945,Boroondara ,-37.8653,145.0897,Southern Metropolitan,3052,5,1,1500000,BOROONDARA,1
Ashburton,63 Dent St,4,House,1800000,Property Sold,Jellis,25/02/2017,11,3147,4,2,4,749,206,1950,Boroondara ,-37.8669,145.077,Southern Metropolitan,3052,6,1,1800000,BOROONDARA,1
Ashburton,4 Vears Rd,3,House,1830000,Property Sold,Jellis,25/02/2017,11,3147,3,2,3,724,168,1940,Boroondara ,-37.8619,145.0879,Southern Metropolitan,3052,5,1,1830000,BOROONDARA,1
Ashburton,14 Lucerne St,3,House,1415000,Property Sold,Buxton,27/06/2016,11,3147,3,1,1,605,111,1950,Boroondara ,-37.8703,145.0774,Southern Metropolitan,3052,4,1,1415000,BOROONDARA,1
Ashburton,5 Pitt St,2,House,1440000,Passed In,Jellis,27/06/2016,11,3147,2,1,1,687,104,1940,Boroondara ,-37.872,145.0692,Southern Metropolitan,3052,3,1,1440000,BOROONDARA,1
Ashburton,1/65 Ashburn Gr,4,Townhouse,1250000,Vender Bid,Noel,27/11/2016,11,3147,4,2,2,321,199,2007,Boroondara ,-37.8693,145.08,Southern Metropolitan,3052,6,1,1250000,BOROONDARA,1
Ashburton,48 Nicholas St,5,House,1600000,Property Sold,Marshall,27/11/2016,11,3147,5,3,4,700,266,1950,Boroondara ,-37.8724,145.0758,Southern Metropolitan,3052,8,1,1600000,BOROONDARA,1
Ashburton,5 Taylor St,4,House,1860000,Property Sold,Jellis,27/11/2016,11,3147,4,2,3,696,274,2000,Boroondara ,-37.8711,145.0746,Southern Metropolitan,3052,6,1,1860000,BOROONDARA,1
Ashburton,33 Highgate Gr,4,House,1790000,Passed In,hockingstuart,28/05/2016,11,3147,4,2,2,514,240,1935,Boroondara ,-37.8664,145.0772,Southern Metropolitan,3052,6,1,1790000,BOROONDARA,1
Ashburton,9 Pitt St,4,House,1950000,Property Sold,Tim,28/05/2016,11,3147,4,2,2,844,278,1940,Boroondara ,-37.8715,145.0688,Southern Metropolitan,3052,6,1,1950000,BOROONDARA,1
